File,Sentence,String
wsj_0542,8,"<date late last week <pad><pad><pad><pad>resta 1 w<pad><pad>>, representatives of Dow Jones and Telerate began negotiations about the terms of the offer, but those talks did n 't result in any changes in the offer. "
wsj_0542,9,Telerate provides information about financial markets through an electronic network. 
wsj_0542,10,"Dow Jones, which owns 67% of Telerate, publishes The Wall Street Journal, Barron 's magazine, community newspapers and operates financial news services and computer data bases. "
wsj_0551,0,"Trustcorp Inc. will become Society Bank amp Trust when its merger is completed with Society Corp. of Cleveland, the bank said. "
wsj_0551,1,"Society Corp., which is also a bank, agreed in <date june <pad>06<pad><pad><pad><pad><pad><pad><pad>> to buy Trustcorp for 12.4 million shares of stock with a market value of about $450 million. "
wsj_0551,2,The transaction is expected to close <date around year end 1989 12<pad><pad><pad><pad><pad><pad><pad>>. 
wsj_0555,0,"Waxman Industries Inc. said holders of $6,542,000 face amount of its 6 1/4% convertible subordinated debentures, due <date march 15, 2007  2007 03<pad>15<pad><pad><pad><pad><pad>>, have elected to convert the debt into about 683,000 common shares. "
wsj_0555,1,The conversion price is $9.58 a share. 
wsj_0555,2,The company said the holders represent 52% of the face amount of the debentures. 
wsj_0555,3,Waxman sells a variety of hardware products for the home repair market. 
wsj_0557,0,"RJR Nabisco Inc. said it agreed to sell its Baby Ruth, Butterfinger and Pearson candy businesses to Nestle S.A. 's Nestle Foods unit for $370 million. "
wsj_0557,1,"The sale, at a higher price than some analysts had expected, helps the food and tobacco giant raise funds to pay debt and boosts Nestle 's 7% share of the U.S. candy market to about 12%. "
wsj_0557,2,"The candy businesses had sales of about $154 million <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>, which was roughly 12% of total revenue for RJR 's Planters LifeSavers unit, according to a memorandum distributed by RJR 's owner, Kohlberg Kravis Roberts amp Co., to bankers <date last december <pad>12<pad><pad><pad><pad><pad><pad><pad>>. "
wsj_0557,3,"The Nestle acquisition includes a candy plant in Franklin Park, Ill., which employs about 800 workers. "
wsj_0557,4,"The sale, which had been expected, is part of KKR 's program to pay down $5 billion of a $6 billion bridge loan by <date february <pad>02<pad><pad><pad><pad><pad><pad><pad>>. "
wsj_0557,5,"Roughly $2 billion of that debt has already been repaid from previous asset sales, and RJR expects to use another $2 billion from the pending, two-part sale of most of its Del Monte unit. "
wsj_0557,6,"That sale, however, could still fall through if financing problems develop. "
wsj_0557,7,"Thus, it remains crucial for RJR to obtain top dollar for its smaller assets like the candy brands. "
wsj_0557,8,"Louis Gerstner Jr., chairman and chief executive officer of New York-based RJR, called the sale a '' significant step '' in the company 's divestiture program, as well as a '' a strategic divestiture. '' "
wsj_0557,9,"Since KKR bought RJR in <date february <pad>02<pad><pad><pad><pad><pad><pad><pad>> for $25 billion of debt, it has agreed to sell nearly $5 billion of RJR assets. "
wsj_0557,10,"RJR 's executives have said they will dispense with certain brands, in particular, that are n 't leaders in their markets. "
wsj_0557,11,"'' RJR Nabisco and Planters LifeSavers will concentrate more on our own core businesses, '' Mr. Gerstner said <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>. "
wsj_0557,12,"Baby Ruth and Butterfinger are both among the top-selling 15 chocolate bars in the U.S., but RJR 's overall share of the roughly $5.1 billion market is less than 5%. "
wsj_0557,13,"Nestle 's share of 7% before <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> 's purchases is far below the shares of market leaders Hershey Foods Corp. and Mars Inc., which have about 40% and 36% of the market, respectively. "
wsj_0557,14,"'' This means Nestle is now in the candybar business in a big way, '' said Lisbeth Echeandia, publisher of Orlando, Fla.-based Confectioner Magazine. "
wsj_0557,15,"'' For them, it makes all kinds of sense. "
wsj_0557,16,They 've been given a mandate from Switzerland '' to expand their U.S. chocolate operations. 
wsj_0557,17,"Nestle S.A. is based in Vevey, Switzerland. "
wsj_0557,18,"The new candy bars, '' make an important contribution to our Nestle Foods commitment to this very important strategic unit, '' said C. Alan MacDonald, president of Nestle Foods in Purchase, N.Y. "
wsj_0558,0,"Aetna Life amp Casualty Co. 's <date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> net income fell 22% to $182.6 million, or $1.63 a share, reflecting the damages from Hurricane Hugo and lower results for some of the company 's major divisions. "
wsj_0558,1,"Catastrophe losses reduced Aetna 's net income by $50 million, including $36 million from Hugo. "
wsj_0558,2,"<date last year <pad><pad><pad><pad>resta 1 y<pad><pad>> catastrophe losses totaled $5 million, when net was $235.5 million, or $2.07 a share. "
wsj_0558,3,The <date year-earlier <pad><pad><pad><pad>resta 1 y<pad><pad>> results have been restated to reflect an accounting change. 
wsj_0558,4,The insurer has started processing claims from the Northern California earthquake <date nearly two weeks ago <pad><pad><pad><pad>resta 2 w<pad><pad>>. 
wsj_0558,5,"But because these claims are more difficult to evaluate and have been coming in more slowly, the company has no estimate of the impact of the earthquake on <date fourth-quarter <pad><pad><pad><pad><pad><pad>q4<pad><pad>> results. "
wsj_0558,6,"In New York Stock Exchange composite trading <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>>, Aetna closed at $60, down 50 cents. "
wsj_0558,7,"In <date the latest quarter <pad><pad><pad><pad>resta 1 q<pad><pad>>, Aetna had a $23 million loss on its auto/homeowners line, compared with earnings of $33 million <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0558,8,"Profit for its commercial insurance division fell 30% to $59 million, reflecting higher catastrophe losses and the price war in the property/casualty market for <duration nearly three years 3<pad><pad><pad><pad><pad><pad><pad>>. "
wsj_0558,9,"However, Aetna 's employee benefits division, which includes its group health insurance operations, posted a 34% profit gain to $106 million. "
wsj_0558,10,"<date third-quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> results included net realized capital gains of $48 million, which included $27 million from the sale of Federated Investors in <date august <pad08<pad><pad><pad><pad><pad><pad><pad>> and a $15 million tax credit. "
wsj_0558,11,"In <duration the nine months <pad>9<pad><pad><pad><pad><pad><pad>>, net rose 4.3% to $525.8 million or $4.67 a share, from $504.2 million, or $4.41 a share, <date last year <pad><pad><pad><pad>resta 1 y<pad><pad>>. "
wsj_0568,0,Unisys Corp. 's announcement <date friday <pad><pad><pad><pad>neutro 5 dayw<pad><pad>> of a $648.2 million loss for <date the third quarter <pad><pad><pad><pad><pad><pad>q3<pad><pad>> showed that the company is moving even faster than expected to take write-offs on its various problems and prepare for a turnaround <date next year <pad><pad><pad><pad>suma 1 y<pad><pad>>. 
wsj_0568,1,"At the same time, the sheer size of the loss, coupled with a slowing of orders, made some securities analysts wonder just how strong that turnaround will be at the computer maker and defense-electronics concern. "
wsj_0568,2,'' Unisys is getting clobbered. 
wsj_0568,3,"Just clobbered, '' said Ulric Weil, an analyst at Weil amp Associates who had once been high on the company. "
wsj_0568,4,"'' The quarter was terrible, and the future looks anything but encouraging. '' "
wsj_0568,5,"Unisys, whose revenue inched up 3.7% in <date the quarter <pad><pad><pad><pad>neutro 0 q<pad><pad>> to $2.35 billion from $2.27 billion in <date the year-earlier quarter <pad><pad><pad><pad>resta 1 y<pad><pad>>, had an operating loss of about $30 million. "
wsj_0568,6,"On top of that, the Blue Bell, Pa., concern took a $230 million charge related to the layoffs of 8,000 employees. "
wsj_0568,7,"That is at the high end of the range of 7,000 to 8,000 employees that Unisys said <date a month ago <pad><pad><pad><pad>resta 1 m<pad><pad>> would be laid off. "
wsj_0568,8,"Unisys said that should help it save $500 million a year in costs, again at the high end of the previously reported range of $400 million to $500 million. "
wsj_0568,9,"The company also took a write-off of $150 million to cover losses on some fixed-price defense contracts, as some new managers took a hard look at the prospects for that slow-growing business. "
wsj_0568,10,"In addition, Unisys set up an unspecified reserve -- apparently $60 million to $70 million -- to cover the minimum amount it will have to pay the government because of its involvement in the defense-procurement scandal. "
wsj_0568,11,"Unisys also noted that it paid $78.8 million in taxes during <date the quarter <pad><pad><pad><pad>neutro 0 q<pad><pad>>, even though tax payments normally would be minimal in a quarter that produced such a big loss. "
wsj_0568,12,The tax payments will leave Unisys with $225 million in loss carry-forwards that will cut tax payments in <date future quarters <pad><pad><pad><pad><pad><pad>future<pad><pad>>. 
wsj_0568,13,"In addition, Unisys said it reduced computer inventories a further $100 million during <date the quarter <pad><pad><pad><pad>neutro 0 q<pad><pad>>, leaving it within $100 million of its goal of a reduction of $500 million by <date the end of the year <pad><pad><pad><pad>neutro 0 y<pad><pad>>. "
wsj_0568,14,"Still, Unisys said its European business was weak during <date the quarter <pad><pad><pad><pad>neutro 0 q<pad><pad>>, a worrisome sign given that the company has relied on solid results overseas to overcome weakness in the U.S. over <date the past several quarters <pad><pad><pad><pad><pad><pad>past<pad><pad>>. "
wsj_0568,15,The company also reported slower growth in another important business: systems that use the Unix operating system. 
wsj_0568,16,"That would be a huge problem if it were to continue, because Unisys is betting its business on the assumption that customers want to move away from using operating systems that run on only one manufacturer 's equipment and toward systems -- mainly Unix -- that work on almost anyone 's machines. "
wsj_0568,17,"In addition, Unisys must deal with its increasingly oppressive debt load. "
wsj_0568,18,"Debt has risen to around $4 billion, or about 50% of total capitalization. "
wsj_0568,19,"That means Unisys must pay about $100 million in interest <set every quarter <pad>1<pad><pad><pad><pad><pad>q>, on top of $27 million in dividends on preferred stock. "
wsj_0568,20,"Jim Unruh, Unisys 's president, said he is approaching next year with caution. "
wsj_0568,21,"He said the strength of the world-wide economy is suspect, and does n 't see much revenue growth in the cards. "
wsj_0568,22,He also said that the price wars flaring up in parts of the computer industry will continue through <date next year <pad><pad><pad><pad>suma 1 y<pad><pad>>. 
wsj_0568,23,He said the move toward standard operating systems means customers are n 't locked into buying from their traditional computer supplier and can force prices down. 
wsj_0568,24,"That, he said, is why Unisys is overhauling its whole business: It needs to prepare for a world in which profit margins will be lower than computer companies have been used to. "
wsj_0568,25,"'' We 've approached this not as a response to a temporary condition in the industry but as a fundamental change the industry is going through, '' Mr. Unruh said. "
